unique_identifier,timestamp,price
LTC-AUD,1.55715E+15,7565
LTC-AUD,1.55715E+15,7858
LTC-AUD,1.55715E+15,7858
BTC-AUD,1.55715E+15,540889
BTC-AUD,1.55715E+15,549061
BTC-AUD,1.55715E+15,549061
BTC-AUD,1.55715E+15,549848
ZEC-AUD,1.55715E+15,7069
BTC-AUD,1.55715E+15,540889
ZEC-AUD,1.55715E+15,6838
LTC-AUD,1.55715E+15,7664
ETH-AUD,1.55715E+15,18318
BTC-AUD,1.55715E+15,549843
